,gas_temp,dust_temp,Chem_1,Chem_2,Chem_3,Chem_4,Chem_5,Chem_6,Chem_7,Chem_8
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
0,0.7288912,0.5199237,0.03409303,0.3516343,0.19293296,0.10564646,0.5781063,0.01450119,0.79733914,0.54267496
