,gas_temp,dust_temp,Chem_1,Chem_2,Chem_3,Chem_4,Chem_5,Chem_6,Chem_7,Chem_8
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.3062923,0.04345326,0.09100115,0.20529765,0.19718146,0.26071453,0.5435859,0.031379383,0.11572307,0.4455223
0,0.16430686,0.059524197,0.4427202,0.07112692,0.1035934,0.14688843,0.07703847,0.023270937,0.29773158,0.4683599
0,0.15926889,0.0664447,0.47454798,0.07121295,0.09771815,0.13513578,0.06345128,0.02250089,0.37318537,0.47183678
