,gas_temp,dust_temp,Chem_1,Chem_2,Chem_3,Chem_4,Chem_5,Chem_6,Chem_7,Chem_8
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
0,0.5873492,0.010436939,0.66806066,0.25986984,0.36654574,0.08360366,0.1496627,0.004077654,0.6559442,0.595231
