,gas_temp,dust_temp,Chem_1,Chem_2,Chem_3,Chem_4,Chem_5,Chem_6,Chem_7,Chem_8
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
0,0.17483324,0.08327558,0.5204339,0.19705306,0.18674646,0.34968308,0.87566113,0.06168653,0.038430125,0.09201866
