,gas_temp,dust_temp,Chem_1,Chem_2,Chem_3,Chem_4,Chem_5,Chem_6,Chem_7,Chem_8
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
0,0.86283195,0.4794628,0.061961837,0.2200025,0.30847976,0.03577293,0.56875145,0.29848456,0.8004456,0.5585779
